Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Hamming Distance,Inv. Hamming Distance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2
EMT_020_41,20,0.138571483066225,0.4628418794800468,4,0.7338016318646362,0.8,0.2,TWIST2;SNAI2;TGFbeta;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;TGFbeta;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_020_42,20,0.0205055445303301,0.2381691552802848,6,0.5681084434035539,0.2666666666666666,0.7333333333333333,TWIST2;TWIST1;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;TWIST1;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_020_43,20,0.028330428099325,0.5112968827434724,5,0.6525700641869376,0.4,0.6,TWIST2;SNAI2;miR141;miR101;miR200b;miR200a,TWIST2;SNAI2;miR141;miR101;miR200b;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_020_44,20,0.0460739399500899,0.421500743842399,5,0.6357668543943688,0.3333333333333333,0.6666666666666666,FOXC2;miR101;miR200b;miR34a;miR200a,FOXC2;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_020_45,20,0.1695087798311004,0.5350484903892992,3,0.7785542387610076,0.8,0.2,ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_020_46,20,0.1734792812370603,0.6436178194986875,3,0.8098915259325764,0.8,0.2,GSC;miR141;miR101;miR200c;miR200b;miR34a;miR200a,GSC;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_020_47,20,0.1409589617529561,0.412922521278426,4,0.7521700976190263,0.9333333333333332,0.0666666666666666,miR141;miR101;miR200c;miR200b;miR200a,miR141;miR101;miR200c;miR200b;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_020_48,20,0.1016510062899248,0.501381463630242,4,0.6437504531254545,0.4666666666666667,0.5333333333333333,SNAI2;ZEB2,SNAI2;ZEB2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_020_49,20,0.0496845897088299,0.3879367333262725,5,0.5205701478334132,0.8666666666666667,0.1333333333333333,TWIST2;SNAI2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_020_50,20,0.0703008211144049,0.2962940433005263,6,0.3314001153629203,0.6666666666666666,0.3333333333333333,SNAI2;FOXC2;miR141;miR200c;miR200b,SNAI2;FOXC2;miR141;miR200c;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_01,30,0.1266293049409955,0.4369202095959343,4,0.76995073665926,0.1333333333333333,0.8666666666666667,GSC;TGFbeta;miR141;miR101;miR200c;miR200b;miR34a;miR200a,GSC;TGFbeta;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_02,30,0.0745816961509163,0.2355416252259397,6,0.5617856881025433,0.7333333333333333,0.2666666666666666,TWIST2;ZEB2;miR200c,TWIST2;ZEB2;miR200c,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_03,30,0.0446479681982061,0.2714699424363674,8,0.4512479842625125,0.2,0.8,miR34a,miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_04,30,0.0640717272978795,0.3411651718349338,5,0.5175670405836467,0.2666666666666666,0.7333333333333333,GSC;TGFbeta;miR141;miR101;miR200c;miR200b;miR34a,GSC;TGFbeta;miR141;miR101;miR200c;miR200b;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_05,30,0.0536254137081474,0.4773223684839026,5,0.6805004043369413,0.4666666666666667,0.5333333333333333,TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200c;miR34a;miR200a,TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200c;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_06,30,0.0455441219574064,0.3811364276128788,5,0.5056026354922764,0.9333333333333332,0.0666666666666666,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_07,30,0.028452232068243,0.3355733788726416,7,0.4916558041160856,0.2,0.8,miR141;miR200c;miR34a;miR200a,miR141;miR200c;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_08,30,0.0921720738284752,0.4824926272333704,4,0.5799532541508601,0.2,0.8,miR141;miR101;miR200c;miR200b;miR34a;miR200a,miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_09,30,0.1135044887631607,0.4207781164722259,4,0.6299185342372691,0.0666666666666666,0.9333333333333332,miR141;miR101;miR200b;miR34a;miR200a,miR141;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_10,30,0.0957615497818354,0.4691732140727975,4,0.624147670563233,0.3333333333333333,0.6666666666666666,TWIST2;SNAI2;GSC;ZEB1;FOXC2,TWIST2;SNAI2;GSC;ZEB1;FOXC2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_11,30,0.0238949310683894,0.3547381332507259,6,0.4605307587478504,0.5333333333333333,0.4666666666666667,TWIST2;SNAI2;TGFbeta;ZEB1;FOXC2;miR34a;miR200a,TWIST2;SNAI2;TGFbeta;ZEB1;FOXC2;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_12,30,0.0954620894015206,0.6107595164656151,3,0.7776230399159009,0.8,0.2,miR141;miR101;miR200c;miR200a,miR141;miR101;miR200c;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_13,30,0.0153013949000985,0.4266611806486156,6,0.4866516226913394,0.4,0.6,GSC;miR141;miR200c;miR200b;miR34a,GSC;miR141;miR200c;miR200b;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_14,30,0.0620007850092703,0.5260675187126199,5,0.5855885482309614,0.2666666666666666,0.7333333333333333,miR141;miR200c;miR200b,miR141;miR200c;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_15,30,0.0229690096480219,0.3097957016204833,5,0.4803782929251663,0.6,0.4,GSC;FOXC2;miR200c;miR200b;miR34a;miR200a,GSC;FOXC2;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_16,30,0.0933311901072814,0.3236057740421964,6,0.4324391525291589,0.2666666666666666,0.7333333333333333,ZEB2;miR200b,ZEB2;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_17,30,0.0677364504142992,0.3862191868404889,5,0.5727267095704426,0.2666666666666666,0.7333333333333333,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_18,30,0.0585821996242406,0.4684552447541943,5,0.5685526272590188,0.7333333333333333,0.2666666666666666,TWIST2;SNAI2;GSC;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;GSC;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_19,30,0.0623240537627835,0.3518638442608476,6,0.5628618324931437,0.7333333333333333,0.2666666666666666,GSC;miR141;miR101;miR200c;miR200b;miR34a,GSC;miR141;miR101;miR200c;miR200b;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_20,30,0.0380743895775922,0.3110754144018871,6,0.3645674606847353,0.4666666666666667,0.5333333333333333,SNAI2;TWIST1;ZEB2,SNAI2;TWIST1;ZEB2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_21,30,0.0594568722372018,0.5391942611944288,4,0.6386751409388384,0.2,0.8,miR141;miR101;miR200c;miR34a;miR200a,miR141;miR101;miR200c;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_22,30,0.0643134887254666,0.4185672090566528,6,0.5943516434276546,0.3333333333333333,0.6666666666666666,GSC;miR34a;miR200a,GSC;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_23,30,0.0276598284863875,0.2247068630053107,5,0.4560501607073285,0.6666666666666666,0.3333333333333333,TGFbeta;miR101;miR200b,TGFbeta;miR101;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_24,30,0.0549589856470546,0.4821909955771155,4,0.6420928190091616,0.2,0.8,FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_25,30,0.0728354865419369,0.6292367494904849,4,0.6910734284237647,0.1333333333333333,0.8666666666666667,miR141;miR101;miR200c;miR34a;miR200a,miR141;miR101;miR200c;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_26,30,0.0271649018514765,0.3108049471562965,7,0.3856186840938425,0.4,0.6,TWIST2;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200b;miR34a;miR200a,TWIST2;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_27,30,0.0650258221911039,0.2744258973442363,5,0.5359951539918119,0.6666666666666666,0.3333333333333333,TWIST1;ZEB1;FOXC2;ZEB2;miR101;miR200c,TWIST1;ZEB1;FOXC2;ZEB2;miR101;miR200c,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_28,30,0.0910450989226326,0.2230174406537214,6,0.5275085614138567,0.7333333333333333,0.2666666666666666,GSC;TWIST1;miR141;miR101;miR200c;miR200b;miR34a;miR200a,GSC;TWIST1;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_29,30,0.1890096785410967,0.5223242499107391,3,0.7482128471550095,0.9333333333333332,0.0666666666666666,miR141;miR101;miR200c;miR200b;miR34a;miR200a,miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_30,30,0.0164746217897242,0.2652701573003253,7,0.4904248847049683,0.2666666666666666,0.7333333333333333,TWIST1;miR141;miR101;miR200c;miR200b,TWIST1;miR141;miR101;miR200c;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_31,30,0.1281423644141978,0.6408496281528177,4,0.6347780972480537,0.6666666666666666,0.3333333333333333,ZEB1;FOXC2,ZEB1;FOXC2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_32,30,0.068755979005213,0.3662493865618031,5,0.5259653976026933,0.8,0.2,miR141;miR101;miR200c;miR200b;miR34a;miR200a,miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_33,30,0.1110659371592204,0.2851476792516147,6,0.3812551945416085,0.5333333333333333,0.4666666666666667,ZEB2,ZEB2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_34,30,0.0487577675796359,0.2889021693620555,6,0.4146034256792781,0.8666666666666667,0.1333333333333333,TWIST2;GSC;ZEB1;FOXC2;miR141;miR200c;miR200b;miR34a;miR200a,TWIST2;GSC;ZEB1;FOXC2;miR141;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_35,30,0.0657413559803399,0.2286959529149197,5,0.4558390973267917,0.3333333333333333,0.6666666666666666,miR101;miR200c;miR200b;miR34a;miR200a,miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_36,30,0.0200914779711727,0.4283985706748357,7,0.5319894355876067,0.3333333333333333,0.6666666666666666,miR34a,miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_37,30,0.0147190229393425,0.2816172271062788,7,0.3722446757806072,0.3333333333333333,0.6666666666666666,TWIST1;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR200b,TWIST1;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_38,30,0.2093830892065113,0.4204972067383579,3,0.7142953652001712,0.0,1.0,GSC;miR141;miR101;miR200c;miR200b;miR34a;miR200a,GSC;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_39,30,0.1549270386597958,0.5507097086942527,3,0.7716323204027428,0.8666666666666667,0.1333333333333333,miR141;miR101;miR200c;miR200b;miR34a,miR141;miR101;miR200c;miR200b;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_40,30,0.0379098382193596,0.2896616655506285,6,0.4270448616373499,0.2666666666666666,0.7333333333333333,TWIST2;SNAI2;TWIST1;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;TWIST1;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_41,30,0.0753063896151802,0.5848744597450897,3,0.727079608022354,0.8,0.2,TGFbeta;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TGFbeta;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_42,30,0.1088386303371993,0.6733797093862003,4,0.7391052646046998,0.6,0.4,ZEB1;FOXC2;ZEB2,ZEB1;FOXC2;ZEB2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_43,30,0.0978305643614155,0.561140280491157,3,0.7816294419757268,0.2666666666666666,0.7333333333333333,TGFbeta;miR101;miR200c;miR34a;miR200a,TGFbeta;miR101;miR200c;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_44,30,0.0250543115818105,0.2142811553450295,7,0.4290820121286071,0.6666666666666666,0.3333333333333333,TWIST2;GSC;miR141;miR101;miR200c;miR200b,TWIST2;GSC;miR141;miR101;miR200c;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_45,30,0.1195610887240368,0.326171672283684,4,0.7038341363959849,0.2,0.8,SNAI2;FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI2;FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_46,30,0.0708959630831198,0.5125525985216883,4,0.7267464005767684,0.2,0.8,TWIST1;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST1;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_47,30,0.1139281680624889,0.2855876192608249,5,0.4848452522020938,0.7333333333333333,0.2666666666666666,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB2;miR141;miR200b;miR200a,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB2;miR141;miR200b;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_48,30,0.0528348802629367,0.3618185693941133,4,0.4240334583598386,0.3333333333333333,0.6666666666666666,TWIST2;SNAI2;GSC;ZEB1;ZEB2;miR200b,TWIST2;SNAI2;GSC;ZEB1;ZEB2;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_49,30,0.2083270359865399,0.5810182963220886,3,0.7682686677741518,0.8666666666666667,0.1333333333333333,GSC;TWIST1;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,GSC;TWIST1;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_030_50,30,0.1503230158011746,0.5423016637150968,4,0.6080492299883384,0.8666666666666667,0.1333333333333333,miR141;miR200b;miR34a;miR200a,miR141;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_040_01,40,0.0306232042171159,0.3759757352102114,6,0.4249370948577656,0.2666666666666666,0.7333333333333333,SNAI2;GSC;FOXC2;miR101;miR200c;miR34a;miR200a,SNAI2;GSC;FOXC2;miR101;miR200c;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_040_02,40,0.0300081845280176,0.2071908768123895,5,0.4876680756250227,0.6666666666666666,0.3333333333333333,TWIST2;SNAI2;GSC;TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR34a,TWIST2;SNAI2;GSC;TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_040_03,40,0.0763361125363578,0.3323552077530236,5,0.5521320152935085,0.8,0.2,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;FOXC2;ZEB2;miR34a;miR200a,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;FOXC2;ZEB2;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_040_04,40,0.0592936616808668,0.2124990694606993,6,0.5168573377757087,0.1333333333333333,0.8666666666666667,ZEB2;miR141;miR101;miR200c;miR200b;miR200a,ZEB2;miR141;miR101;miR200c;miR200b;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_040_05,40,0.0053827859618381,0.2533587642243348,7,0.3866250991183116,0.4666666666666667,0.5333333333333333,TWIST2;SNAI2;TWIST1;TGFbeta;ZEB2;miR141;miR101;miR34a;miR200a,TWIST2;SNAI2;TWIST1;TGFbeta;ZEB2;miR141;miR101;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_040_06,40,0.0317128144000437,0.3567411010990383,6,0.4888086383909014,0.3333333333333333,0.6666666666666666,SNAI2;TWIST1;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI2;TWIST1;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_040_07,40,0.0815041144922019,0.1940484298612513,5,0.401795320973032,0.2666666666666666,0.7333333333333333,miR101;miR200b;miR200a,miR101;miR200b;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_040_08,40,0.0209112753274969,0.2388925452484315,7,0.4571971139514066,0.3333333333333333,0.6666666666666666,TWIST2;FOXC2;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;FOXC2;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_040_09,40,0.0392068244047069,0.2792684454713655,7,0.3858259330259296,0.2666666666666666,0.7333333333333333,TWIST2;GSC;miR101;miR200c;miR34a,TWIST2;GSC;miR101;miR200c;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
EMT_040_10,40,0.0135727315667215,0.3445517403682021,7,0.4356267037730859,0.5333333333333333,0.4666666666666667,TWIST2;SNAI2;TWIST1;TGFbeta;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;TWIST1;TGFbeta;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a
