Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
SCLC_100_44,100,0.038248008,0.277771787,16,0.450791678,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1;KLF4,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.424242424,0.575757576
SCLC_100_45,100,0.044661804,0.231661643,17,0.410307571,TCF4;TCF12;SOX11;SOX2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1;KLF4,OVOL2;ASCL1;MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.757575758,0.242424242
SCLC_100_46,100,0.04767855,0.310321681,11,0.621943434,TCF4;TCF12;SOX11;ELF3;TCF3;KDM5B;FOXA1;MYB;PAX5;POU3F2;ETS2;ASCL1;FLI1;FOXA2;LEF1;NEUROD1;INSM1,SOX2;OVOL2;CBFA2T2;ATF2;PBX1;CEBPD;MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.272727273,0.727272727
SCLC_100_47,100,0.053503638,0.414935845,16,0.558623347,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;LEF1;NEUROD1;INSM1;KLF4,PBX1;CEBPD;MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.090909091,0.909090909
SCLC_100_48,100,0.019082506,0.253014064,18,0.384184302,TCF4;TCF12;ELF3;TCF3;FOXA1;MYB;PAX5;POU3F2;ATF2;ASCL1;FLI1;FOXA2;PBX1;BHLHE40;KLF4,SOX11;SOX2;OVOL2;KDM5B;CBFA2T2;ETS2;LEF1;CEBPD;MYC;REST;MITF;TCF7L2;NEUROD1;NFKB1;ZEB1;INSM1;TEAD4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.454545455,0.545454545
SCLC_100_49,100,0.04672144,0.330409125,10.66666667,0.67387846,TCF4;TCF12;SOX11;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;LEF1,SOX2;FOXA2;PBX1;CEBPD;MYC;REST;MITF;TCF7L2;NEUROD1;NFKB1;ZEB1;INSM1;BHLHE40;TEAD4;KLF4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.818181818,0.181818182
SCLC_100_50,100,0.049729839,0.383291364,11,0.677053733,TCF4;TCF12;SOX11;OVOL2;ELF3;TCF3;FOXA1;MYB;PAX5;POU3F2;ATF2;ASCL1;FLI1;FOXA2;LEF1,SOX2;KDM5B;CBFA2T2;ETS2;PBX1;CEBPD;MYC;REST;MITF;TCF7L2;NEUROD1;NFKB1;ZEB1;INSM1;BHLHE40;TEAD4;KLF4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.272727273,0.727272727
SCLC_200_01,200,0.012761488,0.150492881,20,0.325403719,TCF4;TCF12;SOX2;OVOL2;ELF3;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;CEBPD;MITF;TCF7L2;ZEB1;INSM1;BHLHE40;TEAD4;KLF4;SMAD3,SOX11;TCF3;KDM5B;LEF1;MYC;REST;NEUROD1;NFKB1,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.606060606,0.393939394
SCLC_200_02,200,0.02111969,0.117013975,19,0.269453296,TCF4;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;MYB;PAX5;ETS2;ATF2;ASCL1;FLI1;PBX1;MITF;TCF7L2;NEUROD1;ZEB1;INSM1;KLF4;SMAD3,TCF12;FOXA1;POU3F2;FOXA2;LEF1;CEBPD;MYC;REST;NFKB1;BHLHE40;TEAD4,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.454545455,0.545454545
SCLC_200_03,200,0.023467801,0.31635152,19,0.397859005,TCF4;TCF12;SOX11;SOX2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;FLI1;LEF1;MYC;NEUROD1;ZEB1;INSM1;KLF4,OVOL2;ATF2;ASCL1;FOXA2;PBX1;CEBPD;REST;MITF;TCF7L2;NFKB1;BHLHE40;TEAD4;SMAD3,TCF4;TCF12;SOX11;SOX2;OVOL2;ELF3;TCF3;KDM5B;CBFA2T2;FOXA1;MYB;PAX5;POU3F2;ETS2;ATF2;ASCL1;FLI1;FOXA2;PBX1;LEF1;CEBPD;NEUROD1;INSM1,MYC;REST;MITF;TCF7L2;NFKB1;ZEB1;BHLHE40;TEAD4;KLF4;SMAD3,0.696969697,0.303030303
