Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
GON_95_25,10,0.140705025,0.516875291,4,0.751354073,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;SOX9;NR0B1,UGR;NR5A1;AMH;FOXL2;GATA4;DMRT1;WNT4;RSPO1;CTNNB1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4,FOXL2;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,0.277777778,0.722222222
GON_95_26,10,0.053909236,0.274905027,7,0.411777344,DKK1;PGD2;FGF9;SOX9;DMRT1;NR0B1,WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;FOXL2;GATA4;WNT4;RSPO1;CTNNB1,DKK1;WT1mKTS;SRY;CBX2;NR5A1;AMH;FOXL2;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1pKTS;FGF9;UGR;SOX9,0.722222222,0.277777778
GON_95_27,10,0.065902304,0.378968577,6,0.64840457,DKK1;FGF9;UGR;AMH;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;CBX2;NR5A1;SOX9;GATA4;DMRT1,CBX2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;DMRT1,0.333333333,0.666666667
GON_95_28,10,0.105611041,0.439242188,5,0.651787435,DKK1;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;FGF9;AMH;SOX9;DMRT1,CBX2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.388888889,0.611111111
GON_95_29,10,0.067896725,0.322803471,6,0.466937176,DKK1;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;FGF9;AMH;SOX9;DMRT1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;GATA4;DMRT1,FOXL2;SOX9;WNT4;RSPO1;CTNNB1;NR0B1,0.5,0.5
GON_95_03,10,0.220548053,0.461669608,4.333333333,0.739879159,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;NR0B1,FOXL2;WNT4;RSPO1;CTNNB1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;SOX9;GATA4;RSPO1,UGR;FOXL2;DMRT1;WNT4;CTNNB1;NR0B1,0.222222222,0.777777778
GON_95_30,10,0.058868738,0.17580723,8,0.478304321,DKK1;WT1pKTS;AMH;FOXL2;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;FGF9;CBX2;UGR;NR5A1;SOX9;GATA4,DKK1;PGD2;SRY;FGF9;AMH;SOX9;GATA4;DMRT1;WNT4,WT1mKTS;WT1pKTS;CBX2;UGR;NR5A1;FOXL2;RSPO1;CTNNB1;NR0B1,0.555555556,0.444444444
GON_95_31,10,0.096180383,0.288549132,6,0.544548374,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;WNT4,WT1pKTS;FOXL2;RSPO1;CTNNB1;NR0B1,0.111111111,0.888888889
GON_95_32,10,0.035721921,0.282207759,7,0.45535405,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;CTNNB1;NR0B1,PGD2;FOXL2;WNT4;RSPO1,PGD2;WT1pKTS;CBX2;UGR;FOXL2;SOX9;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;WT1mKTS;SRY;FGF9;NR5A1;AMH;GATA4;DMRT1,0.666666667,0.333333333
GON_95_33,10,0.104007005,0.392581732,6.333333333,0.672649558,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;DMRT1;RSPO1;NR0B1,WNT4;CTNNB1,DKK1;PGD2;SRY;WT1pKTS;FGF9;NR5A1;AMH;SOX9;GATA4;DMRT1,WT1mKTS;CBX2;UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.333333333,0.666666667
GON_95_34,10,0.111701038,0.375775561,5,0.605486976,DKK1;WT1pKTS;CBX2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;FGF9;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;RSPO1,FOXL2;WNT4;CTNNB1;NR0B1,0.777777778,0.222222222
GON_95_35,10,0.015696634,0.277375719,8,0.453859715,DKK1;PGD2;SRY;WT1pKTS;FGF9;CBX2;AMH;SOX9;DMRT1;NR0B1,WT1mKTS;UGR;NR5A1;FOXL2;GATA4;WNT4;RSPO1;CTNNB1,DKK1;PGD2;WT1mKTS;SRY;FGF9;CBX2;UGR;NR5A1;SOX9;DMRT1;RSPO1,WT1pKTS;AMH;FOXL2;GATA4;WNT4;CTNNB1;NR0B1,0.388888889,0.611111111
GON_95_36,10,0.074059499,0.306498871,7,0.507953825,DKK1;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;FOXL2;GATA4;WNT4;RSPO1;CTNNB1,PGD2;FGF9;NR5A1;AMH;SOX9;DMRT1;NR0B1,PGD2;FGF9;CBX2;AMH;SOX9;RSPO1;CTNNB1,DKK1;WT1mKTS;SRY;WT1pKTS;UGR;NR5A1;FOXL2;GATA4;DMRT1;WNT4;NR0B1,0.666666667,0.333333333
GON_95_37,10,0.058322005,0.371978547,7,0.611522254,DKK1;FOXL2;WNT4;RSPO1;CTNNB1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;NR5A1;AMH;SOX9;GATA4;DMRT1,CBX2;UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.777777778,0.222222222
GON_95_38,10,0.251793775,0.426615819,4,0.704267603,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;NR0B1,FOXL2;WNT4;RSPO1;CTNNB1,WT1mKTS;CBX2;UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;SRY;WT1pKTS;FGF9;NR5A1;AMH;SOX9;GATA4;DMRT1,0.777777778,0.222222222
GON_95_39,10,0.06747385,0.318195192,7,0.506075531,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;RSPO1,DMRT1;WNT4;CTNNB1;NR0B1,DKK1;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4,PGD2;FOXL2;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,0.166666667,0.833333333
GON_95_04,10,0.073406017,0.29473899,6,0.617476801,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;SOX9,UGR;FOXL2;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,WT1mKTS;UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;SRY;WT1pKTS;FGF9;CBX2;NR5A1;AMH;SOX9;GATA4;DMRT1,0.833333333,0.166666667
GON_95_40,10,0.253674707,0.528697581,3,0.735992074,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0,1
GON_95_41,10,0.197597233,0.443044811,4,0.765703582,DKK1;PGD2;WT1mKTS;SRY;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;NR0B1,WT1pKTS;FOXL2;WNT4;RSPO1;CTNNB1,DKK1;PGD2;WT1mKTS;SRY;FGF9;UGR;NR5A1;AMH;SOX9;DMRT1,WT1pKTS;CBX2;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,0.166666667,0.833333333
GON_95_42,10,0.15472042,0.507888283,5,0.727114785,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;SOX9;GATA4;DMRT1;NR0B1,AMH;FOXL2;WNT4;RSPO1;CTNNB1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.111111111,0.888888889
GON_95_43,10,0.242643111,0.459673076,3,0.79972812,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;NR0B1,FOXL2;WNT4;RSPO1;CTNNB1,FGF9;UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;CBX2;NR5A1;AMH;SOX9;GATA4;DMRT1,0.833333333,0.166666667
GON_95_44,10,0.058814418,0.236061155,7,0.392863392,DKK1;AMH;FOXL2;WNT4;RSPO1;CTNNB1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;SOX9;GATA4;DMRT1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;AMH;SOX9;GATA4;DMRT1,CBX2;NR5A1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.722222222,0.277777778
GON_95_45,10,0.141882447,0.515750745,5,0.69385628,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;NR0B1,FOXL2;WNT4;RSPO1;CTNNB1,DKK1;PGD2;WT1mKTS;SRY;FGF9;NR5A1;AMH;SOX9;GATA4,WT1pKTS;CBX2;UGR;FOXL2;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,0.277777778,0.722222222
GON_95_46,10,0.116406625,0.408079158,5,0.649649714,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;NR0B1,FGF9;FOXL2;WNT4;RSPO1;CTNNB1,CBX2;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.833333333,0.166666667
GON_95_47,10,0.128220407,0.331185853,6,0.607472662,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;NR0B1,FOXL2;WNT4;RSPO1;CTNNB1,CBX2;FOXL2;WNT4;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1;RSPO1,0.833333333,0.166666667
GON_95_48,10,0.109934691,0.242328361,6,0.555662771,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;SOX9;GATA4;DMRT1;NR0B1,AMH;FOXL2;WNT4;RSPO1;CTNNB1,DKK1;CBX2;UGR;AMH;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;NR5A1;SOX9;GATA4;DMRT1,0.777777778,0.222222222
GON_95_49,10,0.052393752,0.224628526,7,0.367221859,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;AMH;SOX9;DMRT1,UGR;NR5A1;FOXL2;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,WT1mKTS;SRY;WT1pKTS;NR5A1;FOXL2;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;FGF9;CBX2;UGR;AMH;SOX9,0.722222222,0.277777778
GON_95_05,10,0.067357785,0.472139171,6,0.641137189,DKK1;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4,PGD2;WT1mKTS;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;DMRT1,GATA4;WNT4;RSPO1;CTNNB1;NR0B1,0.222222222,0.777777778
GON_95_50,10,0.76533801,0.558813442,1,0.960473467,DKK1;WT1mKTS;SRY;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1pKTS;FOXL2;DMRT1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;FOXL2;SOX9;GATA4;DMRT1;WNT4;RSPO1;CTNNB1;NR0B1,,0.222222222,0.777777778
GON_95_06,10,0.063048902,0.36738921,7,0.564104846,DKK1;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;DMRT1;NR0B1,PGD2;WT1mKTS;FOXL2;GATA4;WNT4;RSPO1;CTNNB1,DKK1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,0.722222222,0.277777778
GON_95_07,10,0.153856636,0.521671011,4,0.732263438,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;SOX9;GATA4;DMRT1;NR0B1,AMH;FOXL2;WNT4;RSPO1;CTNNB1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,0.111111111,0.888888889
GON_95_08,10,0.039712241,0.376462819,7,0.545216237,DKK1;PGD2;UGR;AMH;SOX9;DMRT1;NR0B1,WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;NR5A1;FOXL2;GATA4;WNT4;RSPO1;CTNNB1,CBX2;UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,DKK1;PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;NR5A1;AMH;SOX9;GATA4;DMRT1,0.555555556,0.444444444
GON_95_09,10,0.13400348,0.325474611,5,0.685775058,DKK1;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;CBX2;UGR;NR5A1;AMH;SOX9;GATA4;DMRT1,DKK1;CBX2;UGR;FOXL2;WNT4;RSPO1;CTNNB1;NR0B1,PGD2;WT1mKTS;SRY;WT1pKTS;FGF9;NR5A1;AMH;SOX9;GATA4;DMRT1,0.111111111,0.888888889
