Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
EMT_020_47,20,0.140958962,0.412922521,4,0.752170098,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR34a,miR141;miR101;miR200c;miR200b;miR200a,miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,0.933333333,0.066666667
EMT_020_48,20,0.101651006,0.501381464,4,0.643750453,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI2;ZEB2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR34a,miR141;miR101;miR200c;miR200b;miR200a,0.466666667,0.533333333
EMT_020_49,20,0.04968459,0.387936733,5,0.520570148,SNAI1;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,TWIST2;SNAI2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;miR141;miR101;miR200b;miR34a;miR200a,SNAI1;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200c,0.866666667,0.133333333
EMT_020_50,20,0.070300821,0.296294043,6,0.331400115,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2;miR101;miR34a;miR200a,SNAI2;FOXC2;miR141;miR200c;miR200b,SNAI1;TWIST2;SNAI2;ZEB2;miR141;miR200c;miR200b;miR200a,GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR101;miR34a,0.666666667,0.333333333
EMT_030_01,30,0.126629305,0.43692021,4,0.769950737,SNAI1;TWIST2;SNAI2;TWIST1;ZEB1;FOXC2;ZEB2,GSC;TGFbeta;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200a,GSC;miR141;miR101;miR200c;miR200b;miR34a,0.133333333,0.866666667
EMT_030_02,30,0.074581696,0.235541625,6,0.561785688,SNAI1;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200b;miR34a;miR200a,TWIST2;ZEB2;miR200c,SNAI1;TWIST2;SNAI2;TGFbeta;ZEB1;ZEB2;miR200c,GSC;TWIST1;FOXC2;miR141;miR101;miR200b;miR34a;miR200a,0.733333333,0.266666667
EMT_030_03,30,0.044647968,0.271469942,8,0.451247984,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR200a,miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;FOXC2;ZEB2;miR101;miR200c;miR200a,ZEB1;miR141;miR200b;miR34a,0.2,0.8
EMT_030_04,30,0.064071727,0.341165172,5,0.517567041,SNAI1;TWIST2;SNAI2;TWIST1;ZEB1;FOXC2;ZEB2;miR200a,GSC;TGFbeta;miR141;miR101;miR200c;miR200b;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2,FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,0.266666667,0.733333333
EMT_030_05,30,0.053625414,0.477322368,5,0.680500404,SNAI1;GSC;ZEB2;miR200b,TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200c;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200c;miR200b,miR141;miR101;miR34a;miR200a,0.466666667,0.533333333
EMT_030_06,30,0.045544122,0.381136428,5,0.505602635,SNAI1;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a,0.933333333,0.066666667
EMT_030_07,30,0.028452232,0.335573379,7,0.491655804,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR200b,miR141;miR200c;miR34a;miR200a,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200b;miR200a,SNAI2;miR141;miR101;miR200c;miR34a,0.2,0.8
EMT_030_08,30,0.092172074,0.482492627,4,0.579953254,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;ZEB1;FOXC2;ZEB2;miR200b;miR200a,TWIST1;miR141;miR101;miR200c;miR34a,0.2,0.8
EMT_030_09,30,0.113504489,0.420778116,4,0.629918534,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200c,miR141;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2;miR200c,FOXC2;miR141;miR101;miR200b;miR34a;miR200a,0.066666667,0.933333333
EMT_030_10,30,0.09576155,0.469173214,4,0.624147671,SNAI1;TWIST1;TGFbeta;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;GSC;ZEB1;FOXC2,GSC;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,0.333333333,0.666666667
EMT_030_11,30,0.023894931,0.354738133,6,0.460530759,SNAI1;GSC;TWIST1;ZEB2;miR141;miR101;miR200c;miR200b,TWIST2;SNAI2;TGFbeta;ZEB1;FOXC2;miR34a;miR200a,TWIST2;TWIST1;FOXC2;miR141;miR200c;miR200b;miR34a;miR200a,SNAI1;SNAI2;GSC;TGFbeta;ZEB1;ZEB2;miR101,0.533333333,0.466666667
EMT_030_12,30,0.095462089,0.610759516,3,0.77762304,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200b;miR34a,miR141;miR101;miR200c;miR200a,TWIST2;FOXC2;miR141;miR101;miR200c;miR200b;miR200a,SNAI1;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2;miR34a,0.8,0.2
EMT_030_13,30,0.015301395,0.426661181,6,0.486651623,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR200a,GSC;miR141;miR200c;miR200b;miR34a,SNAI1;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR34a,TWIST2;miR101;miR200c;miR200b;miR200a,0.4,0.6
EMT_030_14,30,0.062000785,0.526067519,5,0.585588548,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR34a;miR200a,miR141;miR200c;miR200b,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200c,miR141;miR101;miR200b;miR34a;miR200a,0.266666667,0.733333333
EMT_030_15,30,0.02296901,0.309795702,5,0.480378293,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;ZEB2;miR141;miR101,GSC;FOXC2;miR200c;miR200b;miR34a;miR200a,SNAI2;miR141;miR101;miR200c;miR200b;miR34a,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200a,0.6,0.4
EMT_030_16,30,0.09333119,0.323605774,6,0.432439153,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200c;miR34a;miR200a,ZEB2;miR200b,SNAI1;SNAI2;GSC;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200a,TWIST2;TWIST1;ZEB2;miR200c;miR200b;miR34a,0.266666667,0.733333333
EMT_030_17,30,0.06773645,0.386219187,5,0.57272671,SNAI1;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2,GSC;miR141;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200c,0.266666667,0.733333333
EMT_030_18,30,0.0585822,0.468455245,5,0.568552627,SNAI1;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,TWIST2;SNAI2;GSC;miR141;miR101;miR200c;miR200b;miR34a;miR200a,miR141;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200c,0.733333333,0.266666667
EMT_030_19,30,0.062324054,0.351863844,6,0.562861832,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200a,GSC;miR141;miR101;miR200c;miR200b;miR34a,FOXC2;miR141;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2;miR101,0.733333333,0.266666667
EMT_030_20,30,0.03807439,0.311075414,6,0.364567461,SNAI1;TWIST2;GSC;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI2;TWIST1;ZEB2,TGFbeta;miR141;miR200c;miR200b;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR101;miR200a,0.466666667,0.533333333
EMT_030_21,30,0.059456872,0.539194261,4,0.638675141,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200b,miR141;miR101;miR200c;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR200c,miR141;miR200b;miR34a;miR200a,0.2,0.8
EMT_030_22,30,0.064313489,0.418567209,6,0.594351643,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b,GSC;miR34a;miR200a,SNAI1;TWIST2;SNAI2;TGFbeta;ZEB1;FOXC2;ZEB2,GSC;TWIST1;miR141;miR101;miR200c;miR200b;miR34a;miR200a,0.333333333,0.666666667
EMT_030_23,30,0.027659828,0.224706863,5,0.456050161,SNAI1;TWIST2;SNAI2;GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR200c;miR34a;miR200a,TGFbeta;miR101;miR200b,TWIST1;miR141;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;ZEB1;FOXC2;ZEB2;miR200c,0.666666667,0.333333333
EMT_030_24,30,0.054958986,0.482190996,4,0.642092819,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2,FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR141,ZEB2;miR101;miR200c;miR200b;miR34a;miR200a,0.2,0.8
EMT_030_25,30,0.072835487,0.629236749,4,0.691073428,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200b,miR141;miR101;miR200c;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR101,miR141;miR200c;miR200b;miR34a;miR200a,0.133333333,0.866666667
EMT_030_26,30,0.027164902,0.310804947,7,0.385618684,SNAI1;SNAI2;GSC;TWIST1;ZEB2;miR200c,TWIST2;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;ZEB2;miR141;miR200c;miR34a,GSC;FOXC2;miR101;miR200b;miR200a,0.4,0.6
EMT_030_27,30,0.065025822,0.274425897,5,0.535995154,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;miR141;miR200b;miR34a;miR200a,TWIST1;ZEB1;FOXC2;ZEB2;miR101;miR200c,SNAI1;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200c,TWIST2;miR141;miR101;miR200b;miR34a;miR200a,0.666666667,0.333333333
EMT_030_28,30,0.091045099,0.223017441,6,0.527508561,SNAI1;TWIST2;SNAI2;TGFbeta;ZEB1;FOXC2;ZEB2,GSC;TWIST1;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI2;GSC;TWIST1;FOXC2;ZEB2;miR141;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;TGFbeta;ZEB1;miR101,0.733333333,0.266666667
EMT_030_29,30,0.189009679,0.52232425,3,0.748212847,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a,miR141;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200c,0.933333333,0.066666667
EMT_030_30,30,0.016474622,0.265270157,7,0.490424885,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;ZEB1;FOXC2;ZEB2;miR34a;miR200a,TWIST1;miR141;miR101;miR200c;miR200b,SNAI1;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200b;miR200a,TWIST2;miR141;miR101;miR200c;miR34a,0.266666667,0.733333333
EMT_030_31,30,0.128142364,0.640849628,4,0.634778097,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,ZEB1;FOXC2,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2,GSC;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,0.666666667,0.333333333
EMT_030_32,30,0.068755979,0.366249387,5,0.525965398,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a,TGFbeta;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR101,0.8,0.2
EMT_030_33,30,0.111065937,0.285147679,6,0.381255195,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,ZEB2,TWIST2;FOXC2;miR200c;miR200b;miR34a;miR200a,SNAI1;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2;miR141;miR101,0.533333333,0.466666667
EMT_030_34,30,0.048757768,0.288902169,6,0.414603426,SNAI1;SNAI2;TWIST1;TGFbeta;ZEB2;miR101,TWIST2;GSC;ZEB1;FOXC2;miR141;miR200c;miR200b;miR34a;miR200a,GSC;ZEB1;miR141;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;FOXC2;ZEB2;miR101,0.866666667,0.133333333
EMT_030_35,30,0.065741356,0.228695953,5,0.455839097,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141,miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;ZEB1;miR141;miR101;miR200c,TGFbeta;FOXC2;ZEB2;miR200b;miR34a;miR200a,0.333333333,0.666666667
EMT_030_36,30,0.020091478,0.428398571,7,0.531989436,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR200a,miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR34a;miR200a,miR141;miR101;miR200c;miR200b,0.333333333,0.666666667
EMT_030_37,30,0.014719023,0.281617227,7,0.372244676,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;miR141;miR34a;miR200a,TWIST1;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR200b,GSC;TGFbeta;miR141;miR101;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;ZEB1;FOXC2;ZEB2;miR200c,0.333333333,0.666666667
EMT_030_38,30,0.209383089,0.420497207,3,0.714295365,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,GSC;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,GSC;miR141;miR101;miR200c;miR200b;miR34a;miR200a,0,1
EMT_030_39,30,0.154927039,0.550709709,3,0.77163232,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200a,miR141;miR101;miR200c;miR200b;miR34a,SNAI2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,0.866666667,0.133333333
EMT_030_40,30,0.037909838,0.289661666,6,0.427044862,SNAI1;GSC;TGFbeta;ZEB1;FOXC2;ZEB2;miR141,TWIST2;SNAI2;TWIST1;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR101,SNAI2;miR141;miR200c;miR200b;miR34a;miR200a,0.266666667,0.733333333
EMT_030_41,30,0.07530639,0.58487446,3,0.727079608,SNAI1;TWIST2;SNAI2;GSC;TWIST1;ZEB1;FOXC2;ZEB2,TGFbeta;miR141;miR101;miR200c;miR200b;miR34a;miR200a,GSC;miR141;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR101,0.8,0.2
EMT_030_42,30,0.10883863,0.673379709,4,0.739105265,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;miR141;miR101;miR200c;miR200b;miR34a;miR200a,ZEB1;FOXC2;ZEB2,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a,0.6,0.4
EMT_030_43,30,0.097830564,0.56114028,3,0.781629442,SNAI1;TWIST2;SNAI2;GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR200b,TGFbeta;miR101;miR200c;miR34a;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR200a,GSC;miR101;miR200c;miR200b;miR34a,0.266666667,0.733333333
EMT_030_44,30,0.025054312,0.214281155,7,0.429082012,SNAI1;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR34a;miR200a,TWIST2;GSC;miR141;miR101;miR200c;miR200b,GSC;miR141;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR200c,0.666666667,0.333333333
EMT_030_45,30,0.119561089,0.326171672,4,0.703834136,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2,SNAI2;FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2;miR101;miR200b,FOXC2;miR141;miR200c;miR34a;miR200a,0.2,0.8
EMT_030_46,30,0.070895963,0.512552599,4,0.726746401,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;ZEB1;FOXC2,TWIST1;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR200a,miR141;miR101;miR200c;miR200b;miR34a,0.2,0.8
EMT_030_47,30,0.113928168,0.285587619,5,0.484845252,SNAI1;ZEB1;FOXC2;miR101;miR200c;miR34a,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB2;miR141;miR200b;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;ZEB2;miR141;miR200a,GSC;TGFbeta;ZEB1;FOXC2;miR101;miR200c;miR200b;miR34a,0.733333333,0.266666667
EMT_030_48,30,0.05283488,0.361818569,4,0.424033458,SNAI1;TWIST1;TGFbeta;FOXC2;miR141;miR101;miR200c;miR34a;miR200a,TWIST2;SNAI2;GSC;ZEB1;ZEB2;miR200b,miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,0.333333333,0.666666667
EMT_030_49,30,0.208327036,0.581018296,3,0.768268668,SNAI1;TWIST2;SNAI2;TGFbeta;ZEB1;FOXC2,GSC;TWIST1;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST1;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;ZEB1;FOXC2;ZEB2,0.866666667,0.133333333
EMT_030_50,30,0.150323016,0.542301664,4,0.60804923,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR200c,miR141;miR200b;miR34a;miR200a,miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,0.866666667,0.133333333
EMT_040_01,40,0.030623204,0.375975735,6,0.424937095,SNAI1;TWIST2;TWIST1;TGFbeta;ZEB1;ZEB2;miR141;miR200b,SNAI2;GSC;FOXC2;miR101;miR200c;miR34a;miR200a,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;ZEB2;miR200c,GSC;FOXC2;miR141;miR101;miR200b;miR34a;miR200a,0.266666667,0.733333333
EMT_040_02,40,0.030008185,0.207190877,5,0.487668076,SNAI1;TWIST1;miR141;miR200b;miR200a,TWIST2;SNAI2;GSC;TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR34a,SNAI1;TWIST2;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR200a,GSC;miR141;miR200b;miR34a,0.666666667,0.333333333
EMT_040_03,40,0.076336113,0.332355208,5,0.552132015,SNAI1;ZEB1;miR141;miR101;miR200c;miR200b,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;FOXC2;ZEB2;miR34a;miR200a,TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB2;miR141;miR34a,SNAI1;ZEB1;FOXC2;miR101;miR200c;miR200b;miR200a,0.8,0.2
EMT_040_04,40,0.059293662,0.212499069,6,0.516857338,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR34a,ZEB2;miR141;miR101;miR200c;miR200b;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2,miR141;miR101;miR200c;miR200b;miR34a;miR200a,0.133333333,0.866666667
EMT_040_05,40,0.005382786,0.253358764,7,0.386625099,SNAI1;GSC;ZEB1;FOXC2;miR200c;miR200b,TWIST2;SNAI2;TWIST1;TGFbeta;ZEB2;miR141;miR101;miR34a;miR200a,SNAI1;TWIST2;TWIST1;ZEB1;FOXC2;ZEB2;miR141,SNAI2;GSC;TGFbeta;miR101;miR200c;miR200b;miR34a;miR200a,0.466666667,0.533333333
EMT_040_06,40,0.031712814,0.356741101,6,0.488808638,SNAI1;TWIST2;GSC;TGFbeta;ZEB1;FOXC2;ZEB2,SNAI2;TWIST1;miR141;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;GSC;TWIST1;TGFbeta;ZEB1;miR200b;miR200a,SNAI2;FOXC2;ZEB2;miR141;miR101;miR200c;miR34a,0.333333333,0.666666667
EMT_040_07,40,0.081504114,0.19404843,5,0.401795321,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR200c;miR34a,miR101;miR200b;miR200a,SNAI1;SNAI2;GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR141;miR101;miR200c,TWIST2;TGFbeta;miR200b;miR34a;miR200a,0.266666667,0.733333333
EMT_040_08,40,0.020911275,0.238892545,7,0.457197114,SNAI1;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2;miR141,TWIST2;FOXC2;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;ZEB1;FOXC2;ZEB2;miR200b,TGFbeta;miR141;miR101;miR200c;miR34a;miR200a,0.333333333,0.666666667
EMT_040_09,40,0.039206824,0.279268445,7,0.385825933,SNAI1;SNAI2;TWIST1;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR200b;miR200a,TWIST2;GSC;miR101;miR200c;miR34a,SNAI1;TWIST2;SNAI2;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR200c;miR200a,GSC;TWIST1;miR101;miR200b;miR34a,0.266666667,0.733333333
EMT_040_10,40,0.013572732,0.34455174,7,0.435626704,SNAI1;GSC;ZEB1;FOXC2;ZEB2;miR141,TWIST2;SNAI2;TWIST1;TGFbeta;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;TWIST1;TGFbeta;FOXC2;miR141;miR200c,SNAI1;SNAI2;GSC;ZEB1;ZEB2;miR101;miR200b;miR34a;miR200a,0.533333333,0.466666667
EMT_040_11,40,0.026462994,0.292486085,7,0.484967571,SNAI1;SNAI2;ZEB1;FOXC2;miR101;miR200c,TWIST2;GSC;TWIST1;TGFbeta;ZEB2;miR141;miR200b;miR34a;miR200a,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;ZEB1;FOXC2;ZEB2;miR101;miR200c;miR200a,TWIST1;miR141;miR200b;miR34a,0.333333333,0.666666667
EMT_040_12,40,0.145322612,0.272242727,5,0.348337477,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;FOXC2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,ZEB2,SNAI1;TWIST2;SNAI2;GSC;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR101;miR34a,TWIST1;miR200c;miR200b;miR200a,0.333333333,0.666666667
EMT_040_13,40,0.058157292,0.554872937,4,0.657840019,SNAI1;TWIST2;SNAI2;TGFbeta;ZEB1;FOXC2;ZEB2;miR141;miR200a,GSC;TWIST1;miR101;miR200c;miR200b;miR34a,SNAI1;TWIST2;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2;miR200a,FOXC2;miR141;miR101;miR200c;miR200b;miR34a,0.266666667,0.733333333
EMT_040_14,40,0.057106251,0.260916967,6,0.51228614,SNAI1;SNAI2;TWIST1;TGFbeta;ZEB1,TWIST2;GSC;FOXC2;ZEB2;miR141;miR101;miR200c;miR200b;miR34a;miR200a,TWIST2;FOXC2;miR101;miR200c;miR200b;miR34a;miR200a,SNAI1;SNAI2;GSC;TWIST1;TGFbeta;ZEB1;ZEB2;miR141,0.8,0.2
