Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,PC1 Variance,Number of PCs,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
20R050_03,50,0.052499708,0.2853546,0.438869144,5.0,ZEB2;GSC;ZEB1;TWIST2;SNAI1;TGFbeta;SNAI2,miR101;FOXC2;miR200c;TWIST1;miR141;miR200a;miR200b;miR34a,ZEB2;TWIST2;miR200c;TWIST1;miR141;miR200a;miR200b;SNAI2,miR101;GSC;FOXC2;ZEB1;SNAI1;TGFbeta;miR34a,0.6,0.4
20R050_04,50,0.01002852,0.209555773,0.37494953,8.0,ZEB2;miR101;FOXC2;ZEB1;TWIST2;TWIST1;miR141;SNAI1;SNAI2,GSC;miR200c;miR200a;miR200b;TGFbeta;miR34a,miR101;GSC;FOXC2;miR200b;TGFbeta;miR34a;SNAI2,ZEB2;ZEB1;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1,0.6666666666666666,0.3333333333333333
20R050_05,50,0.02017858,0.363468423,0.497437107,6.0,ZEB2;GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR141;SNAI2,miR101;miR200c;miR200a;SNAI1;miR200b;TGFbeta;miR34a,ZEB2;FOXC2;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;TGFbeta,miR101;GSC;miR200c;miR141;miR200b;miR34a;SNAI2,0.4,0.6
20R050_06,50,0.03268528,0.323629126,0.300535235,6.0,ZEB2;miR101;FOXC2;ZEB1;miR200c;miR141;SNAI1;TGFbeta;SNAI2,GSC;TWIST2;TWIST1;miR200a;miR200b;miR34a,ZEB2;GSC;FOXC2;ZEB1;TWIST2;miR200c;SNAI1;miR200b;TGFbeta;SNAI2,miR101;TWIST1;miR141;miR200a;miR34a,0.3333333333333333,0.6666666666666666
20R050_07,50,0.027347299,0.272257034,0.324072255,7.0,ZEB2;miR101;ZEB1;SNAI1;miR200b,GSC;FOXC2;TWIST2;miR200c;TWIST1;miR141;miR200a;TGFbeta;miR34a;SNAI2,GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;miR200b;TGFbeta,ZEB2;miR101;miR200c;miR141;miR34a;SNAI2,0.5333333333333333,0.4666666666666667
20R050_08,50,0.021555786,0.222654721,0.318886663,8.0,ZEB2;FOXC2;ZEB1;SNAI1;TGFbeta,miR101;GSC;TWIST2;miR200c;TWIST1;miR141;miR200a;miR200b;miR34a;SNAI2,miR101;GSC;TWIST2;TWIST1;miR141;TGFbeta;miR34a;SNAI2,ZEB2;FOXC2;ZEB1;miR200c;miR200a;SNAI1;miR200b,0.7333333333333333,0.2666666666666666
20R050_09,50,0.083002165,0.376182094,0.505853058,6.0,ZEB2;miR101;TWIST1;miR34a,GSC;FOXC2;ZEB1;TWIST2;miR200c;miR141;miR200a;SNAI1;miR200b;TGFbeta;SNAI2,ZEB2;miR101;FOXC2;ZEB1;TWIST1;miR141;miR34a,GSC;TWIST2;miR200c;miR200a;SNAI1;miR200b;TGFbeta;SNAI2,0.2,0.8
20R050_10,50,0.041223631,0.138102121,0.40385432,6.0,ZEB2;miR101;miR200c;TWIST1;miR200a,GSC;FOXC2;ZEB1;TWIST2;miR141;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,ZEB2;FOXC2;miR200c;miR200a;SNAI1,miR101;GSC;ZEB1;TWIST2;TWIST1;miR141;miR200b;TGFbeta;miR34a;SNAI2,0.2666666666666666,0.7333333333333333
20R060_01,60,0.008116323,0.1474367,0.304673898,7.0,ZEB2;miR101;GSC;TWIST2;TGFbeta;miR34a;SNAI2,FOXC2;ZEB1;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b,miR101;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;SNAI1,ZEB2;GSC;miR200a;miR200b;TGFbeta;miR34a;SNAI2,0.7333333333333333,0.2666666666666666
20R060_02,60,0.00558515,0.186915458,0.253776077,8.0,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR200a;SNAI1;miR200b;SNAI2,miR141;TGFbeta;miR34a,ZEB2;FOXC2;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;SNAI2,miR101;GSC;ZEB1;TGFbeta;miR34a,0.2666666666666666,0.7333333333333333
20R060_03,60,0.018500551,0.175853781,0.314016824,7.0,ZEB2;GSC;ZEB1;TWIST2;TWIST1;miR200b;SNAI2,miR101;FOXC2;miR200c;miR141;miR200a;SNAI1;TGFbeta;miR34a,miR101;FOXC2;miR200c;TWIST1;miR141;SNAI1;TGFbeta;miR34a,ZEB2;GSC;ZEB1;TWIST2;miR200a;miR200b;SNAI2,0.8666666666666667,0.1333333333333333
20R060_04,60,0.102539374,0.222660475,0.420581257,5.0,ZEB2;miR200c,miR101;GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,FOXC2;TWIST2;miR200a;SNAI1;miR200b;TGFbeta,ZEB2;miR101;GSC;ZEB1;miR200c;TWIST1;miR141;miR34a;SNAI2,0.5333333333333333,0.4666666666666667
20R060_05,60,0.00927067,0.265596831,0.259029097,9.0,ZEB2;miR101;GSC;FOXC2;ZEB1;miR200c;TWIST1;miR200a;SNAI1;TGFbeta,TWIST2;miR141;miR200b;miR34a;SNAI2,ZEB2;miR101;GSC;miR141;miR200a;miR200b;miR34a,FOXC2;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;TGFbeta;SNAI2,0.6,0.4
20R060_06,60,0.051785025,0.269646549,0.513968209,5.0,ZEB2;miR101;miR141;miR200a;TGFbeta;miR34a;SNAI2,GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;miR200b,ZEB2;miR101;miR200a;miR200b;TGFbeta;miR34a,GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;SNAI1;SNAI2,0.2,0.8
20R060_07,60,0.010726035,0.250711392,0.379452361,7.0,ZEB2;miR200c;TWIST1;miR141;SNAI1;TGFbeta,miR101;GSC;FOXC2;ZEB1;TWIST2;miR200a;miR200b;miR34a;SNAI2,ZEB2;ZEB1;miR200c;SNAI1;miR200b;TGFbeta,miR101;GSC;FOXC2;TWIST2;TWIST1;miR141;miR200a;miR34a;SNAI2,0.2666666666666666,0.7333333333333333
20R060_08,60,0.093695436,0.504855439,0.554273605,5.0,ZEB2;GSC;miR200c;TWIST1;miR34a;SNAI2,miR101;FOXC2;ZEB1;TWIST2;miR141;miR200a;SNAI1;miR200b;TGFbeta,ZEB2;GSC;FOXC2;TWIST2;miR200c;miR34a;SNAI2,miR101;ZEB1;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta,0.2,0.8
20R060_09,60,0.019162823,0.195744793,0.349251674,6.0,ZEB2;TWIST2;miR200c;TWIST1;SNAI1;TGFbeta,miR101;GSC;FOXC2;ZEB1;miR141;miR200a;miR200b;miR34a;SNAI2,ZEB2;GSC;miR200c;TWIST1;miR200a;SNAI2,miR101;FOXC2;ZEB1;TWIST2;miR141;SNAI1;miR200b;TGFbeta;miR34a,0.4,0.6
20R060_10,60,0.076419296,0.309142147,0.453248304,5.0,ZEB2;GSC;ZEB1;miR141;TGFbeta,miR101;FOXC2;TWIST2;miR200c;TWIST1;miR200a;SNAI1;miR200b;miR34a;SNAI2,ZEB1;TWIST2;TWIST1;miR141;miR200a;SNAI1;miR200b;miR34a;SNAI2,ZEB2;miR101;GSC;FOXC2;miR200c;TGFbeta,0.6666666666666666,0.3333333333333333
20R070_01,70,0.01189052,0.340033962,0.399315956,6.0,ZEB2;miR101;TWIST2;miR200c;TWIST1;miR200b;TGFbeta;SNAI2,GSC;FOXC2;ZEB1;miR141;miR200a;SNAI1;miR34a,ZEB2;miR101;miR200c;miR141;TGFbeta;miR34a,GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR200a;SNAI1;miR200b;SNAI2,0.4,0.6
20R070_02,70,0.015993346,0.254330747,0.399608129,7.0,ZEB2;FOXC2;ZEB1;TWIST2;TWIST1;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,miR101;GSC;miR200c;miR141;miR200a,ZEB2;GSC;FOXC2;ZEB1;TWIST1;miR200a;SNAI1;miR200b;TGFbeta,miR101;TWIST2;miR200c;miR141;miR34a;SNAI2,0.3333333333333333,0.6666666666666666
20R070_03,70,0.008693829,0.215428441,0.241457949,9.0,ZEB2;miR101;GSC;FOXC2;ZEB1;miR200a;SNAI1;miR200b;miR34a,TWIST2;miR200c;TWIST1;miR141;TGFbeta;SNAI2,ZEB2;miR101;GSC;ZEB1;SNAI1;TGFbeta;miR34a;SNAI2,FOXC2;TWIST2;miR200c;TWIST1;miR141;miR200a;miR200b,0.3333333333333333,0.6666666666666666
20R070_04,70,0.020047097,0.279852325,0.353696797,7.0,ZEB2;FOXC2;ZEB1;TWIST1;miR200a;TGFbeta;miR34a;SNAI2,miR101;GSC;TWIST2;miR200c;miR141;SNAI1;miR200b,ZEB2;FOXC2;ZEB1;TWIST2;miR200a;miR200b;TGFbeta;miR34a;SNAI2,miR101;GSC;miR200c;TWIST1;miR141;SNAI1,0.2,0.8
20R070_05,70,0.057373915,0.211191761,0.393515409,6.0,ZEB2;miR101;GSC;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;SNAI2,FOXC2;ZEB1;miR34a,ZEB2;GSC;FOXC2;ZEB1;miR141;miR200b;TGFbeta;miR34a;SNAI2,miR101;TWIST2;miR200c;TWIST1;miR200a;SNAI1,0.6,0.4
20R070_06,70,0.010576272,0.24913303,0.302884186,7.0,ZEB2;GSC;ZEB1;miR200c;miR200b;miR34a,miR101;FOXC2;TWIST2;TWIST1;miR141;miR200a;SNAI1;TGFbeta;SNAI2,ZEB2;GSC;TWIST2;miR200c;TWIST1;miR141;SNAI1,miR101;FOXC2;ZEB1;miR200a;miR200b;TGFbeta;miR34a;SNAI2,0.4666666666666667,0.5333333333333333
20R070_07,70,0.011135302,0.299283357,0.333758351,7.0,ZEB2;miR101;GSC;TWIST1;SNAI1;TGFbeta;miR34a,FOXC2;ZEB1;TWIST2;miR200c;miR141;miR200a;miR200b;SNAI2,miR101;TWIST2;miR141;miR200a;miR34a;SNAI2,ZEB2;GSC;FOXC2;ZEB1;miR200c;TWIST1;SNAI1;miR200b;TGFbeta,0.6,0.4
20R070_08,70,0.02643534,0.222425501,0.336932759,8.0,ZEB2;miR101;FOXC2;ZEB1;miR200c;TWIST1;miR200b;SNAI2,GSC;TWIST2;miR141;miR200a;SNAI1;TGFbeta;miR34a,GSC;FOXC2;ZEB1;miR141;SNAI1;TGFbeta,ZEB2;miR101;TWIST2;miR200c;TWIST1;miR200a;miR200b;miR34a;SNAI2,0.6666666666666666,0.3333333333333333
20R070_09,70,0.040404457,0.286337904,0.483023781,7.0,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR141;SNAI2,ZEB1;miR200a;SNAI1;miR200b;TGFbeta;miR34a,ZEB2;ZEB1;TWIST1;miR200a;TGFbeta;miR34a;SNAI2,miR101;GSC;FOXC2;TWIST2;miR200c;miR141;SNAI1;miR200b,0.6666666666666666,0.3333333333333333
20R070_10,70,0.013908074,0.233535313,0.350602454,7.0,ZEB2;miR101;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR200b;SNAI2,GSC;miR141;miR200a;SNAI1;TGFbeta;miR34a,ZEB2;miR101;GSC;ZEB1;miR200c;SNAI2,FOXC2;TWIST2;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a,0.3333333333333333,0.6666666666666666
20R080_01,80,0.003986159,0.228743647,0.280007985,9.0,ZEB2;miR101;GSC;TWIST2;miR200c;miR141;TGFbeta,FOXC2;ZEB1;TWIST1;miR200a;SNAI1;miR200b;miR34a;SNAI2,ZEB1;miR200c;TWIST1;SNAI1;miR200b;miR34a;SNAI2,ZEB2;miR101;GSC;FOXC2;TWIST2;miR141;miR200a;TGFbeta,0.8,0.2
20R080_02,80,0.042180456,0.223042542,0.407709785,6.0,ZEB2;miR101;GSC;FOXC2;ZEB1;miR200c;SNAI1;SNAI2,TWIST2;TWIST1;miR141;miR200a;miR200b;TGFbeta;miR34a,miR101;miR200c;miR141;miR200a;miR200b;TGFbeta;miR34a,ZEB2;GSC;FOXC2;ZEB1;TWIST2;TWIST1;SNAI1;SNAI2,0.7333333333333333,0.2666666666666666
20R080_03,80,0.032389102,0.346272881,0.435952166,6.0,ZEB2;miR101;GSC;TWIST2;miR200c;miR200a;SNAI1;miR200b;miR34a,FOXC2;ZEB1;TWIST1;miR141;TGFbeta;SNAI2,ZEB2;ZEB1;miR141;TGFbeta;SNAI2,miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR200a;SNAI1;miR200b;miR34a,0.8,0.2
20R080_04,80,0.084598277,0.391175396,0.57796554,4.0,ZEB2;GSC;ZEB1;TWIST2;miR200c;TWIST1;miR200b,miR101;FOXC2;miR141;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,ZEB2;miR101;ZEB1;TWIST2;miR200c;TWIST1;miR141;SNAI1;miR200b;TGFbeta,GSC;FOXC2;miR200a;miR34a;SNAI2,0.3333333333333333,0.6666666666666666
20R080_05,80,0.109909827,0.277825073,0.43405577,6.0,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a,SNAI2,ZEB2;miR101;GSC;TWIST2;TWIST1;miR141;SNAI1;miR34a;SNAI2,FOXC2;ZEB1;miR200c;miR200a;miR200b;TGFbeta,0.4666666666666667,0.5333333333333333
20R080_06,80,0.054636663,0.278338202,0.488266287,6.0,ZEB2;miR101;GSC;TWIST2;miR200c;TWIST1;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,FOXC2;ZEB1;miR141,ZEB2;miR200c;TWIST1;SNAI1;miR34a;SNAI2,miR101;GSC;FOXC2;ZEB1;TWIST2;miR141;miR200a;miR200b;TGFbeta,0.4,0.6
20R080_07,80,0.054092066,0.322732005,0.554423542,5.0,ZEB2;miR101;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;SNAI2,GSC;miR141;miR200a;miR200b;TGFbeta;miR34a,ZEB2;miR101;FOXC2;TWIST2;TWIST1;miR141;SNAI1;miR34a;SNAI2,GSC;ZEB1;miR200c;miR200a;miR200b;TGFbeta,0.2666666666666666,0.7333333333333333
20R080_08,80,0.010800127,0.300157059,0.408668869,6.0,ZEB2;GSC;FOXC2;miR141;miR200a;miR34a,miR101;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;miR200b;TGFbeta;SNAI2,GSC;FOXC2;TWIST2;miR200c;TWIST1;miR200a;SNAI1;miR34a;SNAI2,ZEB2;miR101;ZEB1;miR141;miR200b;TGFbeta,0.4666666666666667,0.5333333333333333
20R080_09,80,0.022153382,0.306204192,0.427298628,7.0,ZEB2;TWIST2;miR200c;miR141;miR34a;SNAI2,miR101;GSC;FOXC2;ZEB1;TWIST1;miR200a;SNAI1;miR200b;TGFbeta,ZEB2;GSC;FOXC2;ZEB1;miR200c;miR200a;SNAI1;miR200b;TGFbeta,miR101;TWIST2;TWIST1;miR141;miR34a;SNAI2,0.7333333333333333,0.2666666666666666
20R080_10,80,0.030888551,0.266488037,0.464933167,6.333333333,ZEB2;GSC;ZEB1;TWIST1;miR141;miR200b;SNAI2,miR101;FOXC2;TWIST2;miR200c;miR200a;SNAI1;TGFbeta;miR34a,miR101;miR200c;TWIST1;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,ZEB2;GSC;FOXC2;ZEB1;TWIST2;miR141,0.6666666666666666,0.3333333333333333
20R090_01,90,0.006588824,0.177645361,0.378850582,10.0,ZEB2;GSC;FOXC2;ZEB1;TWIST2;TWIST1;miR200a;TGFbeta;miR34a;SNAI2,miR101;miR200c;miR141;SNAI1;miR200b,miR101;GSC;TWIST2;miR200c;TWIST1;miR200a;miR200b;SNAI2,ZEB2;FOXC2;ZEB1;miR141;SNAI1;TGFbeta;miR34a,0.5333333333333333,0.4666666666666667
20R090_02,90,0.050028018,0.38683873,0.428585692,7.0,ZEB2;miR34a,miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;SNAI2,ZEB2;FOXC2;miR141;miR200a;miR34a,miR101;GSC;ZEB1;TWIST2;miR200c;TWIST1;SNAI1;miR200b;TGFbeta;SNAI2,0.2,0.8
20R090_03,90,0.047207989,0.479978544,0.537895664,6.0,ZEB2;miR101;FOXC2;ZEB1;TWIST1;miR200a;SNAI1;miR200b;TGFbeta,GSC;TWIST2;miR200c;miR141;miR34a;SNAI2,ZEB2;miR101;FOXC2;ZEB1;SNAI1;miR200b;TGFbeta,GSC;TWIST2;miR200c;TWIST1;miR141;miR200a;miR34a;SNAI2,0.1333333333333333,0.8666666666666667
20R090_04,90,0.023447717,0.184805248,0.43911372,8.0,ZEB2;GSC;ZEB1;TWIST2;SNAI1;miR200b,miR101;FOXC2;miR200c;TWIST1;miR141;miR200a;TGFbeta;miR34a;SNAI2,miR101;GSC;FOXC2;ZEB1;miR200c;miR141;miR200b;TGFbeta;miR34a;SNAI2,ZEB2;TWIST2;TWIST1;miR200a;SNAI1,0.6666666666666666,0.3333333333333333
20R090_05,90,0.05588805,0.289395938,0.405656738,6.0,ZEB2;miR101;FOXC2;TWIST2;miR141;SNAI1;TGFbeta;miR34a,GSC;ZEB1;miR200c;TWIST1;miR200a;miR200b;SNAI2,ZEB2;miR101;GSC;FOXC2;TWIST2;miR200a;SNAI1;TGFbeta;miR34a,ZEB1;miR200c;TWIST1;miR141;miR200b;SNAI2,0.2,0.8
20R090_06,90,0.022214959,0.361960961,0.424526926,7.0,ZEB2;miR101;ZEB1;miR200c;TWIST1;miR141;miR200a;SNAI1;SNAI2,GSC;FOXC2;TWIST2;miR200b;TGFbeta;miR34a,TWIST1;miR200b;TGFbeta;miR34a,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;miR141;miR200a;SNAI1;SNAI2,0.7333333333333333,0.2666666666666666
20R090_07,90,0.027730031,0.186519154,0.292957235,7.0,ZEB2;miR101;GSC;ZEB1;TWIST2;miR200c;TWIST1;miR141;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,FOXC2;miR200a,GSC;TWIST2;miR200c;miR200a;SNAI1;miR200b,ZEB2;miR101;FOXC2;ZEB1;TWIST1;miR141;TGFbeta;miR34a;SNAI2,0.6,0.4
20R090_08,90,0.02265319,0.375485063,0.339968685,8.0,ZEB2;GSC;FOXC2;ZEB1;miR200c;miR141;miR200a;miR200b;SNAI2,miR101;TWIST2;TWIST1;SNAI1;TGFbeta;miR34a,miR101;FOXC2;ZEB1;TWIST2;TWIST1;miR141;SNAI1;TGFbeta,ZEB2;GSC;miR200c;miR200a;miR200b;miR34a;SNAI2,0.7333333333333333,0.2666666666666666
20R090_09,90,0.007033484,0.195359055,0.297402271,7.0,ZEB2;GSC;ZEB1;miR200c;miR200b;miR34a;SNAI2,miR101;FOXC2;TWIST2;TWIST1;miR141;miR200a;SNAI1;TGFbeta,ZEB2;ZEB1;TWIST2;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,miR101;GSC;FOXC2;miR200c;TWIST1;miR141;miR200b,0.4666666666666667,0.5333333333333333
20R090_10,90,0.006102897,0.160684298,0.294467265,7.0,ZEB2;ZEB1;TWIST2;miR141;miR200b,miR101;GSC;FOXC2;miR200c;TWIST1;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,GSC;FOXC2;TWIST2;miR200c;miR141;miR200a;SNAI1;miR200b;TGFbeta,ZEB2;miR101;ZEB1;TWIST1;miR34a;SNAI2,0.5333333333333333,0.4666666666666667
20R100_01,100,0.035795266,0.256555979,0.440803246,6.0,ZEB2;ZEB1;TWIST2;miR141;miR200a;TGFbeta,miR101;GSC;FOXC2;miR200c;TWIST1;SNAI1;miR200b;miR34a;SNAI2,ZEB2;ZEB1;TWIST2;miR141;miR200b;miR34a,miR101;GSC;FOXC2;miR200c;TWIST1;miR200a;SNAI1;TGFbeta;SNAI2,0.2666666666666666,0.7333333333333333
20R100_02,100,0.129379778,0.286541009,0.416623196,7.0,ZEB2,miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR141;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,ZEB2;miR101;GSC;FOXC2;ZEB1;TWIST2;TWIST1;SNAI1;TGFbeta;SNAI2,miR200c;miR141;miR200a;miR200b;miR34a,0.6,0.4
20R100_03,100,0.021758999,0.165407399,0.326264937,6.0,ZEB2;GSC;FOXC2;miR200c;TWIST1;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,miR101;ZEB1;TWIST2;miR141,ZEB2;GSC;FOXC2;TWIST2;miR200c;miR141;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,miR101;ZEB1;TWIST1;miR200b,0.2666666666666666,0.7333333333333333
20R100_04,100,0.076171887,0.356745404,0.50072002,5.0,ZEB2;TWIST1;TGFbeta;miR34a,miR101;GSC;FOXC2;ZEB1;TWIST2;miR200c;miR141;miR200a;SNAI1;miR200b;SNAI2,miR101;GSC;ZEB1;TWIST2;miR200c;miR141;miR200a;SNAI1;miR34a;SNAI2,ZEB2;FOXC2;TWIST1;miR200b;TGFbeta,0.8,0.2
20R100_05,100,0.050774704,0.218565352,0.345257393,6.0,ZEB2;miR101;FOXC2;TWIST2;TWIST1;miR141,GSC;ZEB1;miR200c;miR200a;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,ZEB2;GSC;ZEB1;TWIST2;miR200c;miR200a;SNAI1;miR200b;TGFbeta;miR34a,miR101;FOXC2;TWIST1;miR141;SNAI2,0.8,0.2
20R100_06,100,0.037920949,0.364720592,0.503281822,6.0,ZEB2;miR101;FOXC2;ZEB1;TWIST2;SNAI1;miR200b;TGFbeta;miR34a;SNAI2,GSC;miR200c;TWIST1;miR141;miR200a,ZEB2;ZEB1;TWIST2;miR200c;TGFbeta;miR34a;SNAI2,miR101;GSC;FOXC2;TWIST1;miR141;miR200a;SNAI1;miR200b,0.3333333333333333,0.6666666666666666
20R100_07,100,0.046310067,0.416026385,0.503673794,6.0,ZEB2;GSC;FOXC2;ZEB1;TWIST2;miR200c;TWIST1;miR200a;SNAI1;miR200b;SNAI2,miR101;miR141;TGFbeta;miR34a,miR101;FOXC2;TWIST2;miR141;miR200a;TGFbeta;miR34a,ZEB2;GSC;ZEB1;miR200c;TWIST1;SNAI1;miR200b;SNAI2,0.8,0.2
20R100_08,100,0.129486078,0.590692546,0.720396008,3.0,ZEB2;FOXC2;ZEB1;miR200c;miR141;SNAI1;SNAI2,miR101;GSC;TWIST2;TWIST1;miR200a;miR200b;TGFbeta;miR34a,ZEB2;ZEB1;miR141;SNAI1,miR101;GSC;FOXC2;TWIST2;miR200c;TWIST1;miR200a;miR200b;TGFbeta;miR34a;SNAI2,0.2,0.8
20R100_09,100,0.043673389,0.203969908,0.414544698,7.0,ZEB2;GSC;TWIST2;miR200c;TWIST1;SNAI1;miR200b;miR34a;SNAI2,miR101;FOXC2;ZEB1;miR141;miR200a;TGFbeta,ZEB2;miR101;GSC;FOXC2;ZEB1;miR200a;SNAI1;TGFbeta;SNAI2,TWIST2;miR200c;TWIST1;miR141;miR200b;miR34a,0.6666666666666666,0.3333333333333333
20R100_10,100,0.008453645,0.229205022,0.379638949,9.0,ZEB2;FOXC2;ZEB1;miR141;miR200a;SNAI1;miR34a,miR101;GSC;TWIST2;miR200c;TWIST1;miR200b;TGFbeta;SNAI2,ZEB2;GSC;FOXC2;TWIST2;miR141;miR200a;SNAI2,miR101;ZEB1;miR200c;TWIST1;SNAI1;miR200b;TGFbeta;miR34a,0.4,0.6
25R000_00,0,0.251973052,0.676873623,0.767134631,2.0,miR101;miR200c;miR34a;miR200a;miR141,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,0.9333333333333332,0.0666666666666666
25R010_01,10,0.064232385,0.646737004,0.663843651,4.0,miR101;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR200c;miR34a;miR200a;miR141;FOXC2;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,0.1333333333333333,0.8666666666666667
25R010_02,10,0.110813149,0.472929299,0.610223743,4.0,miR101;miR200c;miR34a;miR200a;miR141,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;miR200c;miR200a;miR141;miR200b,miR34a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,0.1333333333333333,0.8666666666666667
25R010_03,10,0.156995334,0.477897746,0.710281128,3.0,miR101;miR200c;miR34a;miR200a;miR141;SNAI2;miR200b;TWIST2,GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;SNAI2;FOXC2;miR200b,GSC;ZEB1;TWIST1;SNAI1;ZEB2;TWIST2;TGFbeta,0.1333333333333333,0.8666666666666667
25R010_04,10,0.124895475,0.44522466,0.557984208,4.0,miR101;miR200c;miR34a;miR200a;miR141;TWIST1,GSC;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR200c;miR34a;miR200a;miR141;miR200b,0.8,0.2
25R010_05,10,0.089286913,0.353994089,0.6501413,4.0,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,GSC;ZEB1;SNAI1;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;TWIST1;SNAI2,0.8,0.2
25R010_06,10,0.100561846,0.448226435,0.564679361,5.0,miR101;miR34a;miR200a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR200c;miR141,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,0.2666666666666666,0.7333333333333333
25R010_07,10,0.169054877,0.481813154,0.67053907,3.0,miR101;miR200c;miR34a;miR200a;miR141;SNAI2,GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;SNAI2;miR200b,GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;TWIST2;TGFbeta,0.0666666666666666,0.9333333333333332
25R010_08,10,0.108819411,0.415269822,0.655495795,4.0,miR101;GSC;ZEB1;TWIST1;SNAI1;ZEB2;TGFbeta,miR200c;miR34a;miR200a;miR141;SNAI2;FOXC2;miR200b;TWIST2,miR34a;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;TGFbeta,miR101;miR200c;miR200a;miR141;SNAI2;miR200b;TWIST2,0.2,0.8
